PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	MSGTYP	COMPLEXITY	REMEDIATE	PERFFLG	SCFILE	UNICODEERR	DEFTYPE	REFOBJTYP	CATEGORY	CHECK_DEFECT
R3TR	PROG	Programs	INCL	Includes	ZMM_MATERIAL_UPDATE_TOP	Include ZMM_MATERIAL_UPDATE_TOP			Z001	SAP ECC 6.0	ZMM_MATERIAL_UPDATE	ZMM_MATERIAL_UPDATE_TOP	   58	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_COE_REPORT_DYNAMIC_FOR_UPD	Include ZFI_COE_REPORT_DYNAMIC_FORM			ZUPD_DEL_FI	SAP ECC 6.0			   59	Syntax or Keyword MODIFY is Obsolete	E	2		X			O		2	MODIFY SCREEN
R3TR	PROG	Programs	INCL	Includes	ZFI_GR_TO_PAYMENTS_TOP	Include ZFI_GR_TO_PAYMENTS_TOP			Z001	SAP ECC 6.0	ZFI_GR_TO_PAYMENTS	ZFI_GR_TO_PAYMENTS_TOP	   60	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_1099_REPORT_FORM	Include ZFI_1099_REPORT_FORM			Z001	SAP ECC 6.0	ZFI_1099_REPORT	ZFI_1099_REPORT_FORM	   60	Syntax or Keyword MODIFY is Obsolete	E	2		X			O		2	MODIFY SCREEN
R3TR	PROG	Programs	INCL	Includes	ZMM_BACKLOG_NEW_FRM	Include ZMM_FIORI_BACKLOG_FRM			Z001	SAP ECC 6.0	ZMM_BACKLOG_REPORT_NEW	ZMM_BACKLOG_NEW_FRM	   61	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_PLAN_VS_ACTUAL_TOP	Include ZMM_PLAN_VS_ACTUAL_TOP			Z001	SAP ECC 6.0	ZMM_PLAN_VS_ACTUAL	ZMM_PLAN_VS_ACTUAL_TOP	   61	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_WATERFALL_DATA_TOP	Include ZSD_WATERFALL_DATA_TOP			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_TOP	   61	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_INVENTORY_TOP_TEST	Include ZFI_INVENTORY_TOP			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT_TEST	ZFI_INVENTORY_TOP_TEST	   62	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZTEST_SOLAS_TOP	Include ZSD_SOLAS_REPORT_TOP			Z001	SAP ECC 6.0	ZTEST_SOLAS	ZTEST_SOLAS_TOP	   63	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_WATERFALL_TOP	Include ZSD_WATERFALL_TOP			Z001	SAP ECC 6.0	ZSD_WATERFALL_DAILY	ZSD_WATERFALL_TOP	   63	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_IF_LIOS_TOP	Include ZSD_IF_LIOS_TOP			Z001	SAP ECC 6.0	ZSD_IF_LIOS	ZSD_IF_LIOS_TOP	   63	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_MATERIAL_MASTER_EXT_TOP	Include ZMM_MATERIAL_MASTER_EXT_TOP			Z001	SAP ECC 6.0	ZMM_MATERIAL_MASTER_EXTENSION	ZMM_MATERIAL_MASTER_EXT_TOP	   64	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_NSSRP_REPORT_TOP	Include ZSD_NSSRP_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_NSSRP_REPORT	ZSD_NSSRP_REPORT_TOP	   64	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_INVENTORY_TOP	Include ZFI_INVENTORY_TOP			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT	ZFI_INVENTORY_TOP	   65	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_PROCESSES_TOP	Include ZSD_PROCESSES_TOP			ZUPD_SD	SAP ECC 6.0			   65	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_FIORI_BACKLOG_FRM	Include ZMM_FIORI_BACKLOG_FRM			Z001	SAP ECC 6.0	ZMM_FIORI_BACKLOG_REPORT	ZMM_FIORI_BACKLOG_FRM	   65	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_REPLACEMENT_ORDER_TOP	Include ZSD_REPLACEMENT_ORDER_TOP			Z001	SAP ECC 6.0	ZSD_REPLACEMENT_ORDER	ZSD_REPLACEMENT_ORDER_TOP	   65	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   65	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4	X	X			O		1	KONV-KNUMV
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_TOP	Include ZMM_IF_OUTBOUNDPO_TOP			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_TOP	   66	DZAEHK-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	DZAEHK
R3TR	PROG	Programs	INCL	Includes	ZSD_MISSING_PRICE_TOP	Include ZSD_MISSING_PRICE_TOP			Z001	SAP ECC 6.0	ZSD_MISSING_PRICE	ZSD_MISSING_PRICE_TOP	   66	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_MATERIAL_UPDATE_TOP	Include ZMM_MATERIAL_UPDATE_TOP			Z001	SAP ECC 6.0	ZMM_MATERIAL_UPDATE	ZMM_MATERIAL_UPDATE_TOP	   66	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   66	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KPOSN
R3TR	PROG	Programs	INCL	Includes	ZSD_PR00_UPLOAD_TOP	Include ZSD_PR00_UPLOAD_TOP			Z001	SAP ECC 6.0	ZSD_PR00_UPLOAD	ZSD_PR00_UPLOAD_TOP	   67	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_FORECAST_STATUS_TOP	Include ZSD_FORECAST_STATUS_TOP			Z001	SAP ECC 6.0	ZSD_FORECAST_STATUS	ZSD_FORECAST_STATUS_TOP	   67	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_WRAPPER_MRNB_TOP	Include ZMM_WRAPPER_MRNB_TOP			Z001	SAP ECC 6.0	ZMM_WRAPPER_MRNB	ZMM_WRAPPER_MRNB_TOP	   67	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_HEIJUNKA_TOP	Include Z_SD_HEIJUNKA_TOP - Data Declaration			Z001	SAP ECC 6.0	ZSD_HEIJUNKA	ZSD_HEIJUNKA_TOP	   67	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   67	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-STUNR
R3TR	PROG	Programs	INCL	Includes	ZSD_ORDER_STATUS_TOP	Include ZSD_ORDER_STATUS_TOP			Z001	SAP ECC 6.0	ZSD_ORDER_STATUS	ZSD_ORDER_STATUS_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_OCEAN_ORDER_TOP	Include ZMM_OCEAN_ORDER_TOP			Z001	SAP ECC 6.0	ZMM_OCEAN_ORDER_REPLACE	ZMM_OCEAN_ORDER_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_PLAN_VS_ACTUAL_TOP	Include ZMM_PLAN_VS_ACTUAL_TOP			Z001	SAP ECC 6.0	ZMM_PLAN_VS_ACTUAL	ZMM_PLAN_VS_ACTUAL_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_MAT_ENHANCEMENT_TOP	Include ZMM_MAT_ENHANCEMENT_TOP			Z001	SAP ECC 6.0	ZMM_MAT_ENHANCEMENT	ZMM_MAT_ENHANCEMENT_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_FTA_OPEN_ORDER_REPORT_TOP	Include ZSD_FTA_OPEN_ORDER_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_FTA_OPEN_ORDER_REPORT	ZSD_FTA_OPEN_ORDER_REPORT_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_FORECAST_REPORT_TOP	Include ZSD_FORECAST_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_FORECAST_REPORT	ZSD_FORECAST_REPORT_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_OPEN_ORDER_REPORT_TOP	Include ZSD_OPEN_ORDER_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_OPEN_ORDER_REPORT	ZSD_OPEN_ORDER_REPORT_TOP	   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_ZOOR_TOP	Include ZSD_OPEN_ORDER_REPORT_TOP			Z001	SAP ECC 6.0			   68	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   68	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4	X	X			O		1	KONV-KNUMV
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   68	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-ZAEHK
R3TR	PROG	Programs	INCL	Includes	ZSD_SALESORD_TOP	Include ZSD_SALESORD_TOP			Z001	SAP ECC 6.0	ZSD_SALESORD_CREATE	ZSD_SALESORD_TOP	   69	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_WATERFALL_DATA_TOP	Include ZSD_WATERFALL_DATA_TOP			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_TOP	   69	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   69	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KPOSN
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   69	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KBETR
R3TR	PROG	Programs	INCL	Includes	LZMM_BACKLOG_NEWTOP				Z001	SAP ECC 6.0	SAPLZMM_BACKLOG_NEW		   70	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_MARGIN_REPORT_TOP	Include ZFI_MARGIN_REPORT_TOP			Z001	SAP ECC 6.0	ZFI_MARGIN_REPORT	ZFI_MARGIN_REPORT_TOP	   70	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   70	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-STUNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   70	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KSCHL
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   71	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-ZAEHK
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   72	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KSCHL
R3TR	PROG	Programs	INCL	Includes	ZSD_PR00_UPLOAD_TOP	Include ZSD_PR00_UPLOAD_TOP			Z001	SAP ECC 6.0	ZSD_PR00_UPLOAD	ZSD_PR00_UPLOAD_TOP	   73	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_KANBAN_QUERY_TOP	Include ZMM_KANBAN_QUERY_TOP			Z001	SAP ECC 6.0	ZMM_KANBAN_QUERY	ZMM_KANBAN_QUERY_TOP	   73	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_REPLACEMENT_ORDER_TOP	Include ZSD_REPLACEMENT_ORDER_TOP			Z001	SAP ECC 6.0	ZSD_REPLACEMENT_ORDER	ZSD_REPLACEMENT_ORDER_TOP	   73	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   73	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KAWRT
R3TR	PROG	Programs	INCL	Includes	ZSD_MISSING_PRICE_F01	Include ZSD_MISSING_PRICE_F01			Z001	SAP ECC 6.0	ZSD_MISSING_PRICE	ZSD_MISSING_PRICE_F01	   74	KONP-LOEVM_KO-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	KONP-LOEVM_KO
R3TR	PROG	Programs	INCL	Includes	ZSD_IF_LIOS_TOP	Include ZSD_IF_LIOS_TOP			Z001	SAP ECC 6.0	ZSD_IF_LIOS	ZSD_IF_LIOS_TOP	   74	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_PCFR_TOP	Include ZSD_PCFR_TOP			Z001	SAP ECC 6.0	ZSD_PCFR_REPORT	ZSD_PCFR_TOP	   74	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   74	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KBETR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   75	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-WAERS
R3TR	PROG	Programs	INCL	Includes	ZMM_NEW_BACKLOG_REPORT_FORM	Include ZMM_NEW_BACKLOG_REPORT_FORM			Z001	SAP ECC 6.0	ZMM_NEW_BACKLOG_REPORT	ZMM_NEW_BACKLOG_REPORT_FORM	   76	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_TOP	Include ZFI_BILLING_DOC_TOP			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_TOP	   76	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_BILLING_DOC_F01	Include ZFI_BILLING_DOC_F01			Z001	SAP ECC 6.0	ZFI_BILLING_DOC_REPORT	ZFI_BILLING_DOC_F01	   76	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-KWERT
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   76	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-EK~EBELN
R3TR	PROG	Programs	INCL	Includes	ZFI_INVENTORY_REPORT_EINV_TOP	Include ZFI_INVENTORY_TOP			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT_EINV	ZFI_INVENTORY_REPORT_EINV_TOP	   77	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   77	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-EP~AEDAT
R3TR	PROG	Programs	INCL	Includes	ZMM_BACKLOG_NEW_FRM	Include ZMM_FIORI_BACKLOG_FRM			Z001	SAP ECC 6.0	ZMM_BACKLOG_REPORT_NEW	ZMM_BACKLOG_NEW_FRM	   78	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_WATERFALL_DATA_TOP	Include ZSD_WATERFALL_DATA_TOP			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_TOP	   78	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   78	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-EK~LIFNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   79	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-EK~EKGRP
R3TR	PROG	Programs	INCL	Includes	ZSD_PROCESSES_TOP	Include ZSD_PROCESSES_TOP			ZUPD_SD	SAP ECC 6.0			   79	VBTYP-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	VBTYP
R3TR	PROG	Programs	INCL	Includes	ZSD_FTA_OPEN_ORDER_REPORT_TOP	Include ZSD_FTA_OPEN_ORDER_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_FTA_OPEN_ORDER_REPORT	ZSD_FTA_OPEN_ORDER_REPORT_TOP	   80	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_IF_OUTBOUNDPO_F01	Include ZMM_IF_OUTBOUNDPO_F01			Z001	SAP ECC 6.0	ZMM_IF_OUTBOUNDPO	ZMM_IF_OUTBOUNDPO_F01	   80	Table/Stucture KONV is either not active or does not exist-SPECIFIC TO S4H	E	4		X			O		1	KONV-K~KSCHL
R3TR	PROG	Programs	INCL	Includes	ZLSPAU_UIO01	Include ZLSPAU_UIO01			ZSPAU	SAP ECC 6.0			   81	Syntax or Keyword MODIFY is Obsolete	E	2					O		2	MODIFY SCREEN
R3TR	PROG	Programs	INCL	Includes	ZSD_WATERFALL_DATA_TOP	Include ZSD_WATERFALL_DATA_TOP			Z001	SAP ECC 6.0	ZSD_WATERFALL_DATA	ZSD_WATERFALL_DATA_TOP	   83	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_FORECAST_REPORT_TOP	Include ZSD_FORECAST_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_FORECAST_REPORT	ZSD_FORECAST_REPORT_TOP	   83	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_FIORI_BACKLOG_FRM	Include ZMM_FIORI_BACKLOG_FRM			Z001	SAP ECC 6.0	ZMM_FIORI_BACKLOG_REPORT	ZMM_FIORI_BACKLOG_FRM	   84	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_PLAN_VS_ACTUAL_TOP	Include ZMM_PLAN_VS_ACTUAL_TOP			Z001	SAP ECC 6.0	ZMM_PLAN_VS_ACTUAL	ZMM_PLAN_VS_ACTUAL_TOP	   84	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_BACKLOG_REPORT_TOP	Include ZMM_BACKLOG_REPORT_TOP			Z001	SAP ECC 6.0	ZMM_BACKLOG_REPORT	ZMM_BACKLOG_REPORT_TOP	   84	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_KANBAN_MASTER_DATA_GET_TOP	Include ZSD_KANBAN_MASTER_DATA_GET_TOP			Z001	SAP ECC 6.0			   86	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_MISSING_PRICE_TOP	Include ZSD_MISSING_PRICE_TOP			Z001	SAP ECC 6.0	ZSD_MISSING_PRICE	ZSD_MISSING_PRICE_TOP	   91	KONP-KNUMH-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	KONP-KNUMH
R3TR	PROG	Programs	INCL	Includes	ZSD_IF_LIOS_TOP	Include ZSD_IF_LIOS_TOP			Z001	SAP ECC 6.0	ZSD_IF_LIOS	ZSD_IF_LIOS_TOP	   91	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_PLAN_VS_ACTUAL_TOP	Include ZMM_PLAN_VS_ACTUAL_TOP			Z001	SAP ECC 6.0	ZMM_PLAN_VS_ACTUAL	ZMM_PLAN_VS_ACTUAL_TOP	   91	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_FORECAST_STATUS_TOP	Include ZSD_FORECAST_STATUS_TOP			Z001	SAP ECC 6.0	ZSD_FORECAST_STATUS	ZSD_FORECAST_STATUS_TOP	   92	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_INVENTORY_TOP_TEST	Include ZFI_INVENTORY_TOP			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT_TEST	ZFI_INVENTORY_TOP_TEST	   93	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_NSSRP_REPORT_TOP	Include ZSD_NSSRP_REPORT_TOP			Z001	SAP ECC 6.0	ZSD_NSSRP_REPORT	ZSD_NSSRP_REPORT_TOP	   94	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZSD_IF_LIOS_TOP	Include ZSD_IF_LIOS_TOP			Z001	SAP ECC 6.0	ZSD_IF_LIOS	ZSD_IF_LIOS_TOP	   96	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZFI_INVENTORY_TOP	Include ZFI_INVENTORY_TOP			Z001	SAP ECC 6.0	ZFI_INVENTORY_REPORT	ZFI_INVENTORY_TOP	   96	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4		X			O		1	MATNR
R3TR	PROG	Programs	INCL	Includes	ZMM_KANBAN_QUERY_TOP	Include ZMM_KANBAN_QUERY_TOP			Z001	SAP ECC 6.0	ZMM_KANBAN_QUERY	ZMM_KANBAN_QUERY_TOP	   97	MATNR-has been altered by SAP-SPECIFIC TO S4H	E	4					O		1	MATNR
